text,label,id,authority,publisher,source_url,label_provenance
Meteoroloji'den 4 kent için kar uyarısı,0,15689,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.10845E+17,clickbait_archive
"Devlet korumasında yetişen 1041 genç, Aile ve Sosyal Hizmetler Bakanlığınca kamu kurum ve kuruluşlarında istihdam edilecek.",1,15690,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
"Yer bildirimi uygulamasıyla tanıştığı kadın, hayatının şokunu yaşattı",0,15691,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.05621E+18,clickbait_archive
"RT Emek Evrensel'dir... 'ne dayanışmaları için çok teşekkür ederiz, biz büyük bir aileyiz. #BirAradayız http…",1,15692,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.36498e+17,verified_news_archive
Kuyuda bu halde yakalandılar içlerinden birisi öğretmen,0,15693,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.76155E+17,clickbait_archive
Milyonlarca çocuk onunla büyüdü… İlk kez ortaya çıkan detay,0,15694,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.87638E+17,clickbait_archive
Mithat Fabian Premier Lig'e bakış,1,15695,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.30972e+17,verified_news_archive
"Ebeveynler bebek doğmadan önce Covid-19 aşısı olmadığından, bebeğin göz rengiyle aşının ilgisi olamaz. Bebek sağlıklı ve normal.",0,15696,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
"Çorlu'daki tren kazasında bir anne, 10 aylık kızı Beren'le birlikte hayatını kaybetti …",1,15697,0.82,Diken,https://www.diken.com.tr,verified_news_archive
ABD net: Pastörü bırakın kriz anında çözülür …,1,15698,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Kredi kartı kullananlar dikkat! Bu yöntemle dolandırıyorlar,0,15699,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.19382E+18,clickbait_archive
Son dakika: İstanbul’da kan donduran olay! Mezarlığa gitti ve…,0,15700,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.17003E+18,clickbait_archive
CANLI YAYIN: Başbakan Ahmet Davutoğlu balkon konuşması yapıyor. #secim2015,1,15701,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.60941e+17,verified_news_archive
Rusya’dan askeri üs patlamasına ilişkin açıklama: Radyasyon 16 kat arttı,1,15702,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Cumhurbaşkanı Recep Tayyip Erdoğan, Azerbaycan Cumhurbaşkanı İlham Aliyev'i doğum günü dolayısıyla kutladı.",1,15703,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
"Cumhurbaşkanı Erdoğan’a için yapıldığı öne sürülen ve 140 metre olduğu söylenen yat, Ortadoğulu bir iş insanı için inşa edilmiş. Yatın uzunluğu da 55 metre.",0,15704,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
Ercan Taner hangi gazetenin kadrosuna katıldı? | #MedyaTava,0,15705,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.15995E+18,clickbait_archive
Alt Kat’ta neler oluyor? GÜLBEN ÇAPAN (,1,15706,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Reuters: Pakistan'da en az 47 kişiyi taşıyan uçak düştü,0,15707,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.06472E+17,clickbait_archive
Ünlü teknik direktör yenilginin ardından istifa etti!,0,15708,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.60218E+17,clickbait_archive
AB: Gazetecilere dava açılmasını kabul etmiyoruz,1,15709,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.6193e+17,verified_news_archive
kamp kadrosuna alınmamış. Yakında gönderilecek kesin,0,15710,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.2138E+18,clickbait_archive
"IŞİD'e giden genci babası Kilis'te yakalatmış,‘seyahat özgürlüğü’ gerekçesiyle bırakılmış",1,15711,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.55745e+17,verified_news_archive
"Şimşek MB’nin ‘duruşu’nu anlattı: Gerekeni yapacak, piyasalarla inatlaşmayacak …",1,15712,0.82,Diken,https://www.diken.com.tr,verified_news_archive
FLAŞ | Türk gemisi kaçırıldı... Silahlı grup 11 kişiyi rehin aldı,0,15713,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.37216E+17,clickbait_archive
Erdoğan'dan Marmaris kazası açıklaması,0,15714,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.63367E+17,clickbait_archive
Altın madenciliğinde çığır açacak keşif: Altın kaplı mantar,1,15715,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Türk Silahlı Kuvvetlerine bağlı muharip ve destek uçakları, Ege'de uluslararası hava sahasında eğitim uçuşu gerçekleştirdi.",1,15716,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
"Sizi takip etmenin faydaları; gereksiz haberlere bakmıyorum,internetim az yakıyor, telefon artık donmuyor. Bi cay hakettin :)",0,15717,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.44696E+17,clickbait_archive
Erdoğan seçim öncesi yine ‘idam’ı hatırladı: Parlamento getirsin onaylarım,1,15718,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Instagram, kullanıcıların beklediği özelliği duyurdu",0,15719,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.31798E+17,clickbait_archive
'Başyazı'mızda İhsan Çaralan yazdı: AKP ve Erdoğan için referanduma!,1,15720,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.32447e+17,verified_news_archive
Dizileri aratmayacak olay... Yok artık diyeceksiniz!,0,15721,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.09419E+17,clickbait_archive
SON DAKİKA - CHP PM'nin toplanma saati belli oldu,0,15722,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.08949E+18,clickbait_archive
Ya yalan ben marmaristeyim birşey hissetmedik,0,15723,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.16669E+18,clickbait_archive
Eski Ukrayna güzeli cepheye gitti!,0,15724,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
Meteoroloji’den kuvvetli kar uyarısı,0,15725,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.08153E+18,clickbait_archive
"Demirtaş ‘mazaret’ bildirdi: Şu sıralar Ankara’da değilim, İHM açılışına gelemeyebilirim …",1,15726,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Mehveş Evin’le Taksim’de bir araya geldik, yeni kitabı 'Buraya nasıl geldik'i, memleketi konuştuk. Taksim’in, Beyoğlu’nun ruhunu kaybettiğinden şikayet ettik, biraz güldük, biraz dertlendik | 'un röportajı",1,15727,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03658e+18,verified_news_archive
15 Temmuz Şehitler Köprüsü'nde pankart gözaltısı,0,15728,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.39801E+17,clickbait_archive
Cumhuriyet gazetesi önünde güvenlik önlemleri sürüyor,1,15729,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.60381e+17,verified_news_archive
"Yeniden aday olmayacağını açıklayan Kocaoğlu: Siyaseti bırakıyorum, CHP’yi değil …",1,15730,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Muharrem İnce'den flaş ODTÜ açıklaması,0,15731,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.01559E+18,clickbait_archive
"Genelkurmay, 8 askerin yaşamını yitirdiği saldırıya ilişkin açıklama yaptı",1,15732,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.33995e+17,verified_news_archive
"İşten çıkarılan çalışan, Kale Holding yöneticisini vurdu",1,15733,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.4964e+17,verified_news_archive
"Rami Kütüphanesi açılışı öncesi Kültür ve Turizm Bakanı Mehmet Nuri Ersoy TRT Haber'e konuk oldu. Ersoy, kütüphanenin yeni bir cazibe merkezi olacağını söyledi.",1,15734,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Görenler gözlerine inanmıyor! Tüm dünyaya yayılıyor. Photoshop değil!,0,15735,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.93873E+17,clickbait_archive
Tuvalette telefon kullananları bekleyen tehlike,0,15736,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.18449E+18,clickbait_archive
SON DAKİKA | NATO'nun 1 numarasından Türkiye açıklaması,0,15737,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.56586E+17,clickbait_archive
"İran, uranyum üretimini dört kat arttırdı",1,15738,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Ahmet Say'ın köşe yazısı: Başaran Ağabey,1,15739,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.18286e+17,verified_news_archive
"Üç kentten işçi haberleri: Biri madende öldü, beşi inşaattan düşüp yaralandı …",1,15740,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Din İşleri Yüksek Kurulu, evlat edinmeyle ilgili sorulara verilen cevapların, bazı basın yayın organlarınca bağlamından kopartılarak çirkin çağrışımlara kapı aralayacak şekilde yorumlandığını duyurdu.",1,15741,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
32 yaşındaki futbolcu kalp krizi geçirdi,0,15742,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.51326E+17,clickbait_archive
İstanbul Valiliği'nden Ahmet Hakan açıklaması,1,15743,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.49521e+17,verified_news_archive
"İşten çıkarma yasağı kalktı, THY 2500 çalışanını işten çıkardı",0,15744,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
Arif Bektaş İngilteredeki kemer sıkma politikalarını yazdı:Sıka sıka ya kemerin tokası koparsa,1,15745,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.21929e+17,verified_news_archive
Paris'te bıçaklı saldırı paniği,0,15746,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.94291E+17,clickbait_archive
Gazeteci : Erdoğan’ı kitap değil geçmişi rahatsız ediyor,1,15747,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54897e+17,verified_news_archive
İstanbul'a kar yağacak mı? Meteoroloji'den açıklama,0,15748,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.57165E+17,clickbait_archive
"Baskı ve yasaklar altında halkın haber alma hakkını savunan #DİHA'nın yanındayız, dayanışmaya devam ediyoruz.",1,15749,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.44991e+17,verified_news_archive
Alman hükümet kaynakları: Merkel’den Erdoğan’a resmi davet yok …,1,15750,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Son dakika: Dışişleri'nden ABD'ye çok sert tepki,0,15751,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.42835E+17,clickbait_archive
TRT Spor'da yayınlanan Fas - Kanada maçının devre arasında karşılaşmanın spikeri değiştirilmiş.,1,15752,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-True,fact_check_archive
"Dersim’de köyleri her yıl ‘özel güvenlik bölgesi’ ilan edilen Hüseyin Zeytin, savaş politikalarına ve yetkililere tepki gösterdi: Savaşı istemedik hiç bir zaman. Bitsin bu savaş artık",1,15753,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03698e+18,verified_news_archive
Yalova'da kan donduran olay! Eve merdiven dayayarak girip...,0,15754,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.10085E+17,clickbait_archive
Hem de 20.000 tl Bütçe il… Kaynak 👇🏻,0,15755,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
Samsun'da #1Eylül barış yürüyüşü ırkçı provokasyonla engellendi,1,15756,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.38779e+17,verified_news_archive
Ahmet Davutoğlu'nun HDP ziyareti sonrası yaptığı açıklamaya çözüm süreci damga vurdu.,1,15757,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.21273e+17,verified_news_archive
Son 13 yılın rekoru: Marmara’ya geçen ay ortalama 48.7 kg yağış düştü …,1,15758,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Murat Birdal'ın köşe yazısı: Eğitimde kadrolaşma tam gaz sürüyor,1,15759,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.49823e+17,verified_news_archive
Milyonlarca çalışan dikkat! Kıdem tazminatıyla ilgili flaş gelişme!,0,15760,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.9456E+17,clickbait_archive
HDP Antep’te adaylarını tanıttı: Gaziantep’in renkleriyle büyük barışa yürüyoruz,1,15761,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.49238e+17,verified_news_archive
"Şevket Uyanık #evrenselPazar'a yazdı: Özgür hoca kavga ederdi, biz de edeceğiz!",1,15762,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.22692e+17,verified_news_archive
Türkiye'nin tek komünist belediyesinden bir ilk,0,15763,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.31926E+17,clickbait_archive
Eşini bıçaklayarak öldüren adama ‘tahrik indirimi’,1,15764,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Gözler Kadıköy'de: Beşiktaş, Fenerbahçe maçına çıkacak mı?",0,15765,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.92075E+17,clickbait_archive
Bıçaklı saldırgana kurşun yağdırdı! O anlar kamerada,0,15766,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.14634E+18,clickbait_archive
"Ünlü oyuncu, 15 yıldır boş olan ahırı tiyatro atölyesine dönüştürdü",0,15767,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.1914E+18,clickbait_archive
"#HelpGreece Dünyanın her yerinde yangın var özellikle Ormanlar Yanıyor veya Dünya etrafındaki Starlink Uyduları seveb oluyor, Teröristler değil.Masumları Denizde ölüme terk Eden Yunan Yan diyemeyiz yinede. Rabbim Dünyamızı Zalim alcaklardan koru Amin",0,15768,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
Serbest bırakılan pastör Brunson Türkiye'den ayrıldı …,1,15769,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Palu kâbusu neden çözülemiyor? Müge Anlı canlı yayında açıkladı,0,15770,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.08291E+18,clickbait_archive
"Günaydın. 'Parası olmayana ameliyat, oy vermeyene havaalanı yok' manşetiyle bayilerdeyiz.",1,15771,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.40038e+17,verified_news_archive
"Aslı Aydıntaşbaş: Türkiye, Brunson’ın bırakılması karşılığında Halkbank’a yönelik OFAC yaptırımları olmamasını istedi …",1,15772,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Yeşil Yol için komando eşliğinde iş makinesi getirdiler, Rizeli yine 'Dur' dedi",1,15773,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.19778e+17,verified_news_archive
Hukukçular'dan 'Davutoğlu'nun açıklaması suçun itirafı' yorumu,1,15774,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54221e+17,verified_news_archive
Cumhurbaşkanlığı o gün için çalışıyor!,0,15775,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.08879E+18,clickbait_archive
Tatilcilerin korkulu rüyası yakalandı,0,15776,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.06483E+17,clickbait_archive
Halk otobüsü devrildi: Yaralılar var,0,15777,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.06231E+17,clickbait_archive
3 partiden 24 Haziran seçimlerinde ortak hareket etme kararı,0,15778,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.87618E+17,clickbait_archive
"Olağanüstü Hal Kapsamında yargı alanında alınan tedbirlere ilişkin Cumhurbaşkanlığı Kararnamesi, Resmi Gazete'nin mükerrer sayısında yayımlandı.",1,15779,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Sosyal medyada Ağustos 2020'de paylaşılan bir fotoğrafın kız çocuğuyla evlenen yetişkin birini gösterdiği iddia edildi.,0,15780,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
"Okul giderleri, tüm eğitim kademelerinde yüzde 29.65 oranında arttı. İlkokula başlayan bir çocuk için asgari ücretin tamamı harcanıyor",1,15781,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03722e+18,verified_news_archive
Nusaybin'de bir çocuk polis kurşunuyla yaralandı,1,15782,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.44053e+17,verified_news_archive
EMEP Alanya İlçe Başkanı: HDP binasını kuşatanların sayısı 1000-1500 civarında. Tabelayı indirmek istiyorlar,1,15783,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.35522e+17,verified_news_archive
Sulama borusunun içinde akılalmaz kaza!,0,15784,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.99253E+17,clickbait_archive
"İBB’de vaziyet: Borç 27 milyar, 500 müteahhit alacaklı, çekler karşılıksız",1,15785,0.82,Diken,https://www.diken.com.tr,verified_news_archive
6-8 Ekim Kobanê eylemleri nedeniyle HDP Eş Başkanı Demirtaş hakkında soruşturma başlatıldı.,1,15786,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.26998e+17,verified_news_archive
Videonun Kolombiya’da bir zombi insanı gösterdiği iddia edildi.,0,15787,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
Kılıçdaroğlu misilleme istedi: ABD’li bakanlara aynı yaptırım uygulansın …,1,15788,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Mevlüt Uysal'ın UBER açıklamasına İBB'den düzeltme,0,15789,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.81524E+17,clickbait_archive
İstanbul Valiliği'nden gemi kazasıyla ilgili açıklama,0,15790,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.82668E+17,clickbait_archive
Evde yoktu: İYİ Parti Kurucular Kurulu üyesi Mehmet Aslan’ın evine silahlı saldırı …,1,15791,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Azınlık psikolojisine teslim olan çoğunluk LEVENT GÜLTEKİN yazdı …,1,15792,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Yunanistan halkı kritik referandum için sandık başında,1,15793,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.17937e+17,verified_news_archive
Türk Telekom’un hisseleri satılıyor mu?,0,15794,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.85612E+17,clickbait_archive
Erdoğan: İstanbul’daki seçimin neredeyse bütünü usulsüz,1,15795,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Twitter'da büyük 'hack' dalgası: Sakın tıklamayın,0,15796,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.99926E+17,clickbait_archive
İstanbul'da 30 Ağustos'ta çelenk sunma ve tebrik kabul töreni dışında kutlama yok,1,15797,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.37298e+17,verified_news_archive
Binali Yıldırım'ın Kızılcahamam Kampı'na neden gitmediği ortaya çıktı #pazartesi,0,15798,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.12274E+18,clickbait_archive
"'Kadınlar susarsa, savaş konuşur'",1,15799,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.30348e+17,verified_news_archive
Satın aldığı elbiseden kötü kokular gelmeye başladı... Sebebini öğrendiğinde şok oldu!,0,15800,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.99326E+17,clickbait_archive
"[""Fonu'ndan"", 'sonra', 'yeni', 'bir', 'fon', 'daha', 'geliyor', '",0,15801,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.38296E+17,clickbait_archive
Oyuncu Bill Cosby’ye ‘cinsel saldırı’dan hapis cezası …,1,15802,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Milli Savunma Bakanlığı enkaz altından çocuğun daha kurtarıldığını duyurdu. Bakanlıktan yapılan açıklamada, ''Gaziantep Nurdağı’nda güzeller güzeli bir evladımız daha hayata tutundu'' denildi.",1,15803,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
HDP Milletvekili Hüda Kaya koruma talebinde bulunacak,1,15804,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54312e+17,verified_news_archive
"İlan Ukrayna devletine değil, Silent Professionals isimli ABD merkezli bir platforma ait. Ukrayna Dışişleri Bakanlığı’nın gönüllü asker çağrısı herhangi ödeme vaat etmiyor.",0,15805,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
Romanya’da sahile 130 kilogram kokain vurdu,1,15806,0.82,Diken,https://www.diken.com.tr,verified_news_archive
#SonDakika Şeker fabrikalarının özelleştirilmesi iptal edildi,0,15807,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.07794E+18,clickbait_archive
"Davutoğlu o haberlere kızdı, dava açıyor!",0,15808,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.13703E+17,clickbait_archive
#evrenselPazar yazdı: Demografik pragmatizm,1,15809,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.17604e+17,verified_news_archive
İmalat PMI nisanda 46.8’e geriledi: Kurdaki yükseliş sebebiyle 13 aydır daralıyor,1,15810,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Erdoğan’dan YPG’ye operasyon sinyali: Fırat’ın doğusundaki terör yuvalarını da darmadağın edeceğiz …,1,15811,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Silopi'de 17 yaşındaki genç hastaneye getirildiği aracın taranması sonucu hayatını kaybetmiş,1,15812,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.29581e+17,verified_news_archive
Sivas katliamı Bolu’da da lanetlendi!,1,15813,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.16661e+17,verified_news_archive
Dolandırıcılardan Kurban Bayramı'na özel yöntem,0,15814,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.01899E+17,clickbait_archive
Tan Gazetesi’nde 1987 yılında yayınlanan ve asparagas olduğu ortaya çıkan “sakallı bebek” haberini Gazeteci Rahmi Turan’ın yaptığı iddia edildi.,0,15815,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
AVM'de feci olay! Arızalı merdiveni kullandı sol bacağı koptu,0,15816,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.15477E+18,clickbait_archive
"RT Nesli tükenmekte olan caretta carettaların yumurtlama alanlarından olan Antalya Belek sahiline traktörlerin, iş makinele…",1,15817,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03691e+18,verified_news_archive
Balıkesir’de iki öğrencisini tacizle suçlanan öğretmen tutuklandı,1,15818,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Mezarlıkta akılalmaz olay! Vatandaşlar fark edince...,0,15819,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.0656E+18,clickbait_archive
"Yeni havalimanındaki su baskınını gösterdiği öne sürülen video, 2017 yılının Temmuz ayında Atatürk Havalimanı'nda çekilmiş.",0,15820,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
"İçişleri Bakanlığı Afet ve Acil Durum Yönetimi Başkanlığı (AFAD), Kahramanmaraş merkezli depremlerden etkilenen illerde, 300 bin 809 çadırın kurulumunu tamamladı.",1,15821,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Parça başı ücretle ayakkabı diken sayacılar üretim masraflarının arttığını belirterek ücretlerine zam yapılması talebiyle toplantı gerçekleştirdi,1,15822,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03574e+18,verified_news_archive
Hükümetten işaret: Bedelli askerlik cumhurbaşkanlığı kararnamesiyle olabilir …,1,15823,0.82,Diken,https://www.diken.com.tr,verified_news_archive
#FLAŞ TBMM Başkanı Yıldırım'dan cezalı köprü geçişleriyle ilgili açıklama,0,15824,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.07578E+18,clickbait_archive
Bu vitaminin eksikliği ereksiyon sorununa yol açabilir!,0,15825,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.31877E+17,clickbait_archive
Yatağan cehennemine hoş geldiniz: 48 köy haritadan silinecek yazısı …,1,15826,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Maliki'nin IŞİD iddiasına Dışişleri Bakanlığı yanıt verdi,1,15827,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.33746e+17,verified_news_archive
Tenkisat sürüyor: CNN Türk’te Gülay Özdem ve Saynur Tezel de işten çıkarıldı,1,15828,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Sarraf’ın Erdoğan’ı ‘andığı’ ifadesi birinci sayfalarda es geçildi,1,15829,0.82,Diken,https://www.diken.com.tr,verified_news_archive
SON DAKİKA | Ankara'nın Kazan ilçesinin adı değişiyor,0,15830,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.85819E+17,clickbait_archive
Cumhuriyet'in Kantin Sorumlusu Şenol Buran'ı tutuklayan hakim bakın ne demiş?,0,15831,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.13349E+17,clickbait_archive
Alzheimer Günü’nde umut verici haberler,1,15832,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.45596e+17,verified_news_archive
Şampiyonlar Ligi'nde VAR olacak mı?,0,15833,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.0348E+18,clickbait_archive
Kahramanmaraş merkezli depremlerden etkilenen bölgelerde evleri yıkılan ya da ağır hasar gören vatandaşların konut ihtiyacının karşılanması için mart başı itibarıyla 30 bin konutun inşasına başlanacak.,1,15834,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Aşıların bağışıklık sistemi hücrelerini olumsuz yönde etkilediği düşüncesi doğru değildir. Fakat kişiselleşmiş tıpta aşının yeri yoktur.,0,15835,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
#Demirtaş: Kendilerine milliyetçi diyenler sarayda el pençe divan durdular. Bilal’i istiyordunuz hilali verdiniz.,1,15836,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.25982e+17,verified_news_archive
admin bi de esas no paylaşsan daha çok severim seni,0,15837,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.20626E+18,clickbait_archive
Habertürk TV’de üst düzey atama! Genel Yayın Yönetmeni kim oldu?,0,15838,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.01491E+18,clickbait_archive
AKP oyları yetmedi: Emeklilikte yaşa takılanlarla ilgili önerge kabul edildi …,1,15839,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Cizreli sağlık çalışanı: Polis 1,5 saat boyunca yaralı Ergen'e yaklaşmamıza izin vermedi",1,15840,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.37634e+17,verified_news_archive
Numan Kurtulmuş'tan MHP ile ittifak açıklaması,0,15841,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.04591E+18,clickbait_archive
