claim_id,year,date_published,organisation,gold_label,final_verdict,abstained,is_correct,is_neutral,source_url
FACTURK-0254,2018,2018-07-23T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,False,https://www.malumatfurus.org/chenin-cantasindan-cikmayan-nutuk-ve-kose-yazarlari/
FACTURK-0255,2021,2021-11-10T13:55:06+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/avrupa-da-son-2-yilda-elektrik-fiyatlarina-gelen-zamlar-ile-ilgili-iddialar
FACTURK-0256,2022,2022-06-28T11:41:10+00:00,Doğrula,0,YALAN,False,True,True,https://www.dogrula.org/dogrulamalar/videonun-ukraynadaki-azovstal-tunelini-gosterdigi-iddiasi/
FACTURK-0257,2021,2021-05-28T11:04:19+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/turkiye-uzay-ajansi-nin-1-milyon-62-bin-919-tl-ye-minibus-kiraladigi-iddiasi-920
FACTURK-0258,2020,2020-05-15T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/nusaybinde-cocuklari-korkutmak-icin-polisin-havaya-ates-actigi-iddiasini-nasil-dogruladik
FACTURK-0259,2023,2023-02-07T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/kizilay-ve-afadin-ikinci-el-giysi-yardimi-kabul-etmedigi-iddiasi
FACTURK-0260,2021,2021-09-09T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/ciplak-milletvekili/
FACTURK-0261,2023,2023-05-18T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/damacana-kokeni/
FACTURK-0262,2024,2024-11-22T00:00:00+00:00,Malumatfuruş,1,YALAN,False,False,True,https://www.malumatfurus.org/ataturk-ses-kaydi/
FACTURK-0263,2023,2023-06-13T13:39:56+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/eyup-sabri-tuncer-vehbi-koc-tarafindan-iflastan-kurtarildi-mi
FACTURK-0264,2018,2018-11-12T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,False,https://teyit.org/analiz/fotografin-turkiyenin-washington-buyukelciliginde-cekildigi-iddiasi
FACTURK-0265,2023,2023-11-10T16:54:37+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/yoav-gallant-turklerin-sahada-olduklarina-eminim-dedi-mi
FACTURK-0266,2023,2023-09-13T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/penguen-kurtaricisini-gormek-icin/
FACTURK-0267,2021,2021-03-12T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/istiklal-marsinin-aslinin-arapca/
FACTURK-0268,2021,2021-07-27T00:00:00+00:00,Malumatfuruş,0,DOĞRU,False,False,False,https://www.malumatfurus.org/suriyeliler-gitmiyoruz-mitingi/
FACTURK-0269,2023,2023-09-24T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/selde-zarar-gormeyen-ev/
FACTURK-0270,2022,2022-08-15T12:24:02+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/vikipedi-nancy-pelosi-nin-olum-tarihini-acikladi-mi
FACTURK-0271,2019,2019-06-23T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/ataturkun-cocuklara-bira-icirdigi-iddiasi/
FACTURK-0272,Bilinmiyor,Bilinmiyor,Doğrula,0,YALAN,False,True,True,https://www.dogrula.org/dogrulamalar/fotograf-edirnede-istiklal-marsi-okuyanlara-korna-calan-bir-kisinin-dovuldugu-ani-mi-gosteriyor/
FACTURK-0273,2020,2020-07-08T17:29:00+00:00,Günün Yalanları,0,YETERSİZ VERİ,True,False,True,https://gununyalanlari.com/yalan/2600-izmirde-cami-hoparlorlerinden-muslum-gurses-sarkisi-calindi-yalani
FACTURK-0274,2024,2024-04-03T00:00:00+00:00,Teyit,0,YALAN,False,True,False,https://teyit.org/analiz/fotograf-iranli-komutan-ismail-kaaninin-kadin-kiligina-girdigini-mi-gosteriyor
FACTURK-0275,2025,2025-12-05T17:02:19+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/nene-hatun-un-yoksulluk-nedeniyle-ismet-inonu-ye-bir-dilekce-yazdigi-ve-dilekceden-sonra-maasinin-kesildigi-iddiasi-dogru-mu
FACTURK-0276,2023,2023-08-31T09:27:57+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-diyanet-isleri-baskani-ali-erbas-in-kizini-mi-gosteriyor
FACTURK-0277,2018,2018-02-08T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/vampirler-uzun-yasar-isimli-konferans-iddiasi
FACTURK-0278,2021,2021-04-22T15:55:58+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/cek-cumhuriyeti-nin-cocuklar-icin-zorunlu-asi-politikasinin-aihm-tarafindan-onaylandigi-iddiasi
FACTURK-0279,2025,2025-05-14T10:42:28+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-yerde-hareket-eden-tanimlanamayan-bir-varligi-mi-gosteriyor
FACTURK-0280,2019,2019-11-08T16:06:55+00:00,Günün Yalanları,0,YALAN,False,True,True,https://gununyalanlari.com/yalan/2311-soganli-botanik-parki-imara-acildi-yalani
FACTURK-0281,2023,2023-02-17T06:41:54+00:00,Doğrula,0,YALAN,False,True,True,https://www.dogrula.org/dogrulamalar/diyanet-isleri-baskaninin-sahsi-olarak-310-milyon-lira-bagisladigi-iddiasi/
FACTURK-0282,2022,2022-11-18T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/fotografin-dunyanin-en-uzun-burunlu-insanini-gosterdigi-iddiasi
FACTURK-0283,2021,2021-06-11T16:29:02+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/biontech-ceo-su-ugur-sahin-in-covid-19-asisi-olmadigi-iddiasi
FACTURK-0284,2022,2022-09-12T10:43:23+00:00,Doğrula,0,YALAN,False,True,False,https://www.dogrula.org/dogrulamalar/videodaki-kisinin-kralice-ii-elizabeth-oldugu-iddiasi/
FACTURK-0285,2020,2020-06-27T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/ozledim-seni-can-yucel/
FACTURK-0286,2020,2020-12-23T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/bilkent-universitesinin-ogrencilere-cevrimici-sinavlar-icin-ayna-gonderdigi-iddiasi
FACTURK-0287,2020,2020-05-28T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/hollandada-bir-kilise-canlariyla-uzun-ince-bir-yoldayim-calindigi-iddiasi
FACTURK-0288,2021,2021-01-09T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/whatsappin-degistirdigi-gizlilik-sozlesmesi-hakkinda-iddialar
FACTURK-0289,2024,2024-11-06T15:57:04+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/apollo-11-astronotlari-ay-dan-dondukten-sonra-anitkabir-i-ziyaret-etti-mi
FACTURK-0290,2025,2025-07-16T14:49:00+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/turizm-sektorunde-calisan-iscilerin-7-gunde-bir-yerine-11-gunde-bir-haftalik-izin-yapabilecegi-iddiasi-dogru-mu
FACTURK-0291,2023,2023-11-21T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/videodaki-akilli-park-sistemine-sahip-ofis-sandalyeleri-gercek-mi
FACTURK-0292,2023,2023-01-04T11:56:03+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-bir-ucagin-chemtrails-puskurttugu-ani-mi-gosteriyor
FACTURK-0293,2017,2017-07-26T15:26:37+00:00,Günün Yalanları,0,YETERSİZ VERİ,True,False,True,https://gununyalanlari.com/yalan/653-mahmut-tanalin-hatali-turkiye-fransa-ve-almanya-karsilastirmasi
FACTURK-0294,2025,2025-03-21T16:55:44+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/meksika-da-bir-apartmanin-hicbir-sismik-hareket-olmaksizin-yer-degistirdigi-iddiasi-dogru-mu
FACTURK-0295,2021,2021-06-25T16:03:24+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/fotografin-biri-ilgi-gormus-digeri-ise-ihmal-edilmis-iki-cocugun-beyin-yapisindaki-farkliligi-gosterdigi-iddiasi
FACTURK-0296,2022,2022-12-26T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,False,https://teyit.org/analiz/1954te-kurulan-tuzla-cip-fabrikasi-ile-ilgili-iddialar
FACTURK-0297,2024,2024-04-17T10:31:10+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/beypazari-maden-sularinin-isvicre-federal-gida-guvenligi-ve-veterinerlik-isleri-dairesi-tarafindan-asiri-seviyede-bor-tespit-edildigi-iddiasi-dogru-mu
FACTURK-0298,2023,2023-11-10T00:00:00+00:00,Malumatfuruş,1,YALAN,False,False,True,https://www.malumatfurus.org/arabistanli-lawrence-evi/
FACTURK-0299,2020,2020-01-26T17:34:27+00:00,Günün Yalanları,0,YALAN,False,True,False,https://gununyalanlari.com/yalan/2365-siirt-hassa-hatun-kiz-ogrenci-yurdunda-catlaklar-meydana-geldi-yalani
FACTURK-0300,2017,2017-08-07T20:06:29+00:00,Yalansavar,0,YALAN,False,True,True,https://yalansavar.org/2017/08/07/manyetik-alanlardaki-gizli-gecitler/
FACTURK-0301,2024,2024-07-08T16:41:38+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/mostar-koprusune-turk-bayraginin-yansitildigini-gosteren-fotografin-guncel-oldugu-iddiasi-dogru-mu
FACTURK-0302,2020,2020-06-30T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/kiyamam-sana-adli-sarkinin-sozlerini-karakoy-genelevinde-calisan-bir-kadinin-yazdigi-iddiasi/
FACTURK-0303,2022,2022-09-16T14:31:41+00:00,Doğrula,0,YETERSİZ VERİ,True,False,True,https://www.dogrula.org/dogrulamalar/kuleli-askeri-lisesinin-yabancilara-satildigi-iddiasi/
FACTURK-0304,2017,2017-03-30T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/9-ile-baslayan-kimlik-numaralari-ve-suriyelilerin-oy-kullanmasina-iliskin-iddia
FACTURK-0305,2023,2023-08-10T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/japonyada-egitim-ogrenciler-okullardaki-temizlikten-mi-sorumlu
FACTURK-0306,2025,2025-12-05T16:48:44+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/kekik-cayinin-mide-yanmasini-bes-dakikada-durdurdugu-iddiasi-dogru-mu
FACTURK-0307,2016,2016-05-27T16:15:59+00:00,Günün Yalanları,0,YALAN,False,True,True,https://gununyalanlari.com/yalan/448-sozcu-murat-aydinin-okullara-sehit-adi-neden-verilmiyor-yalani
FACTURK-0308,2023,2023-12-21T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/turkiye-kira-artis-oraninda-dunya-birincisi-mi
FACTURK-0309,2024,2024-04-29T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/toplu-kus-olumu/
FACTURK-0310,2022,2022-01-21T15:18:06+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/abd-baskani-biden-in-bas-saglik-danismani-dr-anthony-fauci-yargilandi-mi
FACTURK-0311,2023,2023-12-26T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/turkiye-en-cok-calisan-ve-en-az-kazanan-avrupa-ulkelerinden-biri-mi
FACTURK-0312,2019,2019-08-26T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/vegan-beslenen-is-insani-diskisini-bagislayarak-ogrencilere-burs-sagladi
FACTURK-0313,2019,2019-02-04T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,False,https://teyit.org/analiz/mehmet-ozhaseki-yi-afrika-daki-bir-feto-okulunun-onunde-gosteren-fotograf-iddiasi
FACTURK-0314,2021,2021-08-25T17:04:32+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/turkiye-nin-dunya-ekonomisindeki-payinin-1980-de-0-86-2020-de-de-0-85-oldugu-iddiasi
FACTURK-0315,2024,2024-05-03T16:57:15+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-abd-deki-filistin-protestolarinda-ogrenciye-yonelik-polis-siddetini-mi-gosteriyor
FACTURK-0316,2020,2020-05-19T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/trt-haber-ekraninda-19-mayis-cumhuriyet-bayrami-kutlu-olsun-yazdigi-iddiasi
FACTURK-0317,2022,2022-12-12T13:40:26+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/fotograf-down-sendromlu-baba-ve-doktor-olan-oglunu-mu-gosteriyor
FACTURK-0318,2021,2021-05-18T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/vucuda-yapisan-miknatis/
FACTURK-0319,2023,2023-10-28T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/zurefa-lezbiyen/
FACTURK-0320,2019,2019-10-11T17:50:12+00:00,Günün Yalanları,0,YETERSİZ VERİ,True,False,True,https://gununyalanlari.com/yalan/2244-pkk-yanlisi-sosyal-medya-hesaplarinin-baris-pinari-harekatinda-siviller-hedef-aliniyor-yalani
FACTURK-0321,2023,2023-01-20T00:00:00+00:00,Teyit,0,YALAN,False,True,False,https://teyit.org/analiz/videonun-britanyada-uygulanan-domuz-terapisini-gosterdigi-iddiasi
FACTURK-0322,2024,2024-11-05T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/alexin-fenerbahcede-ilk-maci/
FACTURK-0323,2023,2023-04-19T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/tanri-birdir-ve-buyuktur/
FACTURK-0324,2023,2023-02-17T12:22:46+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/azerbaycanli-vatandas-arabasiyla-turkiye-de-meydana-gelen-deprem-nedeniyle-yardim-tasidi
FACTURK-0325,2023,2023-07-16T11:07:32+00:00,Doğrula,0,YETERSİZ VERİ,True,False,True,https://www.dogrula.org/dogrulamalar/resmi-gazetede-yayinlanan-karar-ile-universite-harclarinin-geri-getirildigi-iddiasi/
FACTURK-0326,2021,2021-08-06T12:21:01+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/time-dergisinin-turkiye-deki-yanginlari-onceden-bildigi-iddiasi
FACTURK-0327,2023,2023-10-02T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/kara-ile-deniz-birlesti/
FACTURK-0328,2025,2025-01-30T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/1-subat-2025ten-itibaren-elektrik-faturalarina-duzenleme-gelecegi-dogru-mu
FACTURK-0329,2022,2022-07-06T15:31:11+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/yunanistan-da-asgari-ucretle-1088-yumurta-alinabildigi-dogru-mu
FACTURK-0330,2021,2021-12-19T00:00:00+00:00,Malumatfuruş,0,YALAN,False,True,True,https://www.malumatfurus.org/asgari-ucret-tarihi-zam/
FACTURK-0331,2019,2019-04-16T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/fotograflarin-mugla-guvercinlikte-yangin-sonrasi-yapilasmaya-acilan-yerleri-gosterdigi-iddiasi
FACTURK-0332,2017,2017-11-07T00:00:00+00:00,Teyit,0,YALAN,False,True,True,https://teyit.org/analiz/sosyal-medya-platformlarinin-anlastigi-tum-konusmalarin-kaydedilecegi-iddiasi
FACTURK-0333,2022,2022-06-21T13:36:13+00:00,Doğrula,0,YETERSİZ VERİ,True,False,True,https://www.dogrula.org/dogrulamalar/covid-19-asilarina-karsi-olan-liderler-suikaste-mi-ugradi/
FACTURK-0334,2016,2016-10-04T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/meb-48-sayisini-yanlis-okudu
FACTURK-0335,2021,2021-04-29T00:00:00+00:00,Malumatfuruş,0,YALAN,False,True,True,https://www.malumatfurus.org/kutul-amare-bayrami/
FACTURK-0336,2025,2025-11-18T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/selcuk-bayraktarin-f-35lere-yonelik-aciklamasi-gercek-mi
FACTURK-0337,2021,2021-11-10T14:56:00+00:00,Doğruluk Payı,0,YALAN,False,True,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/pfizer-ceo-su-albert-bourla-nin-tutuklandigi-iddiasi
FACTURK-0338,2024,2024-12-06T13:36:50+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/videonun-kaliforniya-depremini-gosterdigi-iddiasi-dogru-mu
FACTURK-0339,2024,2024-07-26T10:26:53+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/turkiye-den-italya-ve-fransa-ya-gonderilen-kuru-incirlerde-aflatoksin-tespit-edildiginden-turkiye-ye-geri-gonderildigi-iddiasi-dogru-mu
FACTURK-0340,2025,2025-01-20T17:50:11+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/videonun-camlari-kirilan-bir-camiyi-gosterdigi-iddiasi-dogru-mu
FACTURK-0341,2019,2019-01-23T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/salvador-dali-icin-istanbulda-lokma-dokuldugu-iddiasi
FACTURK-0342,2022,2022-07-01T13:54:15+00:00,Doğrula,0,YETERSİZ VERİ,True,False,False,https://www.dogrula.org/dogrulamalar/meb-butcesiyle-suriyeli-ogrencilere-antalyada-festival-duzenlenecegi-iddiasi/
FACTURK-0343,2022,2022-06-14T13:56:01+00:00,Doğrula,0,YETERSİZ VERİ,True,False,True,https://www.dogrula.org/dogrulamalar/avrupali-yetkililerin-turkiye-silah-sistemleri-ile-donatilmali-aciklamasi-yaptigi-iddiasi/
FACTURK-0344,2019,2019-10-08T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/star-tvnin-etnospor-kultur-festivali-icin-16-ulkeden-10-sporcu-katiliyor-seklinde-alt-bant-kullandigi-iddiasi
FACTURK-0345,Bilinmiyor,Bilinmiyor,Doğrula,1,DOĞRU,False,True,False,https://www.dogrula.org/dogrulamalar/abd-baskani-donald-trump-kral-yok-protestocularina-diski-bombasi-attigi-yapay-zeka-videosu-paylasti-mi/
FACTURK-0346,2019,2019-08-20T00:00:00+00:00,Teyit,0,YALAN,False,True,False,https://teyit.org/analiz/mufredata-recep-tayyip-erdoganin-hayati-ve-eserleri-isimli-bir-ders-eklenmedi
FACTURK-0347,2025,2025-11-17T14:20:36+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/turkiye-ve-almanya-daki-ayni-urun-fiyatlari-arasindaki-fark-dogru-mu
FACTURK-0348,2025,2025-03-07T00:00:00+00:00,Malumatfuruş,1,YALAN,False,False,True,https://www.malumatfurus.org/alkol-sebili/
FACTURK-0349,2021,2021-04-15T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/kyk-yurtlarinda-kalmaya-cumhurbaskanina-hakaret-sucundan-hukum-giymeme-sarti-kondugu-iddiasi
FACTURK-0350,2023,2023-02-10T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/kemal-kilicdaroglunun-duzce-depremi-etki-analiz-raporuna-yonelik-iddialari
FACTURK-0351,2022,2022-06-28T11:25:11+00:00,Doğrula,0,DOĞRU,False,False,False,https://www.dogrula.org/dogrulamalar/ibbnin-suriyelilere-verdigi-yardim-kartlarini-iptal-ettigi-iddiasi/
FACTURK-0352,2022,2022-11-25T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/taksim-saldirisiyla-ilgili-onergenin-ak-parti-ve-mhp-oylariyla-reddedildigi-iddiasi
FACTURK-0353,2025,2025-12-18T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/kapi-zili-gibisin/
FACTURK-0354,2020,2020-06-30T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/turkiyenin-koronavirusle-mucadele-icin-filistine-5-milyon-dolar-yardimda-bulundugu-iddiasi
FACTURK-0355,2024,2024-01-03T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/ikiye-bolunen-kupa/
FACTURK-0356,2022,2022-02-22T10:45:53+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/gorsel-tomografi-sirasinda-panik-atak-geciren-bir-hastayi-gosteriyor-mu
FACTURK-0357,2025,2025-11-06T17:26:42+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-sokaktaki-bir-sac-kesme-makinesini-mi-gosteriyor
FACTURK-0358,2025,2025-05-16T14:59:28+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/konya-nin-turkiye-fay-haritasinda-fay-uzerinde-olmadigi-iddiasi-dogru-mu
FACTURK-0359,2023,2023-09-25T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/antarktikadaki-deniz-buzu-seviyesi-mevsimsel-ortalamanin-altinda-mi
FACTURK-0360,2021,2021-02-16T11:17:00+00:00,Doğruluk Payı,1,YALAN,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/uzay-ajanslarinin-butcelerine-yonelik-iddialar
FACTURK-0361,2021,2021-03-29T16:34:46+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/gorselin-covid-19-un-tahrip-ettigi-akcigeri-gosterdigi-iddiasi
FACTURK-0362,2025,2025-10-20T10:12:39+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-dalga-sebebiyle-cami-kirilan-bir-feribotu-mu-gosteriyor
FACTURK-0363,2022,2022-11-07T00:00:00+00:00,Teyit,0,YALAN,False,True,True,https://teyit.org/analiz/fotografin-hz-ademin-uc-boyutlu-modelini-gosterdigi-iddiasi
FACTURK-0364,2024,2024-05-21T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/arkeolojik-kazi-dna-testi/
FACTURK-0365,2021,2021-07-14T17:16:16+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/fotografin-ay-da-kasklarini-cikaran-astronotlari-gosterdigi-iddiasi
FACTURK-0366,2022,2022-01-27T16:43:43+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/turk-firmasi-karsan-otobusleri-norvec-te-kullanilmaya-baslanacak-mi
FACTURK-0367,2022,2022-10-24T16:36:55+00:00,Doğruluk Payı,1,DOĞRU,False,True,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/diyanet-isleri-baskanligi-nin-2023-icin-ongorulen-butcesi-35-milyar-910-milyon-653-bin-tl-mi
FACTURK-0368,2020,2020-06-22T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,False,https://teyit.org/analiz/a-haberin-avrupa-ulkelerinin-benzin-fiyatlarini-tlye-cevirerek-aktardigi-iddiasi
FACTURK-0369,2023,2023-08-21T00:00:00+00:00,Teyit,0,YALAN,False,True,False,https://teyit.org/analiz/sosyal-medyada-paylasilan-dev-yilan-videosu-vanda-mi-cekildi
FACTURK-0370,2021,2021-05-20T10:38:03+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/1962-yilinda-tanzanya-da-yasanan-gulme-krizi-salgini-yuzunden-14-okulun-kapandigi-iddiasi
FACTURK-0371,2021,2021-05-20T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/hadi-ozisikin-sedat-pekerle-goruntulu-konusma-yaptigi-sirada-atasehirdeki-social-lounge-kafede-oldugu-iddiasi
FACTURK-0372,2025,2025-11-17T15:24:27+00:00,Doğruluk Payı,1,DOĞRU,False,True,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-selcuk-bayraktar-in-f-35-ucaklar-hakkindaki-aciklamalarini-mi-gosteriyor
FACTURK-0373,2024,2024-10-01T00:00:00+00:00,Malumatfuruş,0,DOĞRU,False,False,False,https://www.malumatfurus.org/dusmanin-ulkesi-viran-olacak/
FACTURK-0374,2022,2022-04-21T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/kinder-urunlerinde-salmonella-analizinin-siklastirildigini-gosterdigi-iddia-edilen-belge
FACTURK-0375,2023,2023-05-10T07:52:07+00:00,Doğrula,0,YETERSİZ VERİ,True,False,True,https://www.dogrula.org/dogrulamalar/trtnin-propaganda-konusmalarinda-yalnizca-muharrem-inceyi-cikardigi-iddiasi/
FACTURK-0376,2021,2021-05-31T13:31:46+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/29-mayis-2021-tarihinde-valide-sultan-gemisi-nde-fetih-kutlamalari-yapildigi-iddiasi
FACTURK-0377,2024,2024-08-06T00:00:00+00:00,Malumatfuruş,1,DOĞRU,False,True,False,https://www.malumatfurus.org/gelin-selalesi/
