id,text,label,authority,publisher,source_url,label_provenance
16921,G noktası denen şey gerçekten var mı?,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.10508E+18,clickbait_archive
16922,Top oynayan çocuklara ateş açtı: İki yaralı,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16923,Balık tezgahları durgun! Ağlar neden boş çekiliyor?,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.17476E+18,clickbait_archive
16924,"Linççiler serbest bırakıldı, İbrahim Çay hakkında soruşturma başlatıldı",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.42661e+17,verified_news_archive
16925,Şırnaklılar saldırılara rağmen Cizre'ye yürüyor,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.41552e+17,verified_news_archive
16926,Katliam gibi kaza... ÇOK SAYIDA ÖLÜ VE YARALI...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.0227E+17,clickbait_archive
16927,Diyarbakır operasyonunda gözaltına alınan 17 IŞİD'liden 8'i tutuklandı 9'u serbest bırakıldı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.60018e+17,verified_news_archive
16928,"Antalya'da akılalmaz olay! 27 yıl sonra öğrendi, bir haftada 4 baba adayı aradı...",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.20908E+18,clickbait_archive
16929,"Suudi Arabistan’dan #FLAŞ açıklama! ""Kaşıkçı'nın ölüm emrini Prens Selman...""",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.094E+18,clickbait_archive
16930,15 Temmuz Şehitler Köprüsü'nde korku dolu dakikalar! Şemsiye ile köprüden atlamaya çalıştı...…,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.23557E+17,clickbait_archive
16931,Hatip Dicle: Kürt halkının yüzüne nasıl bakacaksınız?,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.50988e+17,verified_news_archive
16932,Bunları hatırlıyorsanız yaşlanmışsınız demektir.,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.13118E+18,clickbait_archive
16933,Partide ‘değişim’ isteyen CHP’li Böke’den iddialara ret: Genel başkan adayı değilim …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16934,Merkez Bankası faizi 625 puan artırdı: Yüzde 24 …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16935,Avrupa Konseyi'nden çarpıcı Türkiye açıklaması: Bu konuda taviz verilemez,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.55313E+17,clickbait_archive
16936,Zarrab cezaevinde kavga mı etti,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.88342E+17,clickbait_archive
16937,TOKİ’nin kentsel dönüşüm projesi hazır: Ayder Yaylası’nda ilk kazma yıl sonunda …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16938,Bebekken babasını kaybetti... 16 yaşında kapısı çalındı ve...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.9246E+17,clickbait_archive
16939,Kadıköy Kent Dayanışması'ndan Kurbağalıdere eylemi,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.26845e+17,verified_news_archive
16940,Fed Başkanı Yellen'den flaş karar,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.32696E+17,clickbait_archive
16941,Demirtaş TGC’yi ziyaret etti: İlk defa böyle bir baskı dönemi yaşanıyor,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.5143e+17,verified_news_archive
16942,Bu manzara polisleri bile hayrete düşürdü,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.13375E+17,clickbait_archive
16943,Akşener ‘el öpenleriniz çok olsun’ demedi: İlkelerimize uymayan partiyi terk etsin …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16944,"Fatih Erbakan akıldışı aşı iddialarını sürdürdü: Kuyruklu bebek, poslu bebek, 4 bacaklı, 3 kollu bebek doğabilir",1,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
16945,"Gazi'de silahla vurulan polis Muhammet Fatih Sivri, yaşamını yitirdi",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.25371e+17,verified_news_archive
16946,"Gaza zam geldi, bakliyat zammı kapıda",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.49927e+17,verified_news_archive
16947,AKP eski Gençlik Kolları İl Başkanı Yunus Koca'yı 'PKK'ye yardım ediyor' deyip öldürtmüşler.,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.39448e+17,verified_news_archive
16948,Konut fiyatları en çok bu ilde arttı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.1991E+17,clickbait_archive
16949,CHP’li Tezcan seçim gecesini anlattı: Tahrik eden taraf olmamaya çalıştık …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16950,"Geçmis olsun ümit ediyorum daha iyisinizdir...Butun arkadaşlarimiz paylaşmış ama ben de iki ekleme yapayım🌿Propolis🌿Iyot damla 🌿Udi Hindi yağı 🌿1er çay kaşığı zerdeçal, zencefil, karabiber, tarçını biraz limon kabuğu rendesi, biraz limon suyu ve bal ile karıştırın macun...",0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
16951,"Sağlık Bakanı Fahrettin Koca, ""Bağışıklık sistemi yetmezliği olan, enfeksiyon durumunda hayatı tehlikeye girebilecek 2 yaşındaki depremzede yavrumuz Nisa, takibi ve ilaç desteği için bugün Mustafa Kemal Üniversitesi Hastanesine yatırıldı. Deprem bölgesindeki kronik hastaların durumuyla yakından ilgileniyoruz."" dedi.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
16952,"Stockholm Şehir Savcılığı'nda görevli savcı, terör örgütü PKK/YPG destekçilerinin Cumhurbaşkanı Erdoğan'ı hedef alan rezalet saldırıların suç teşkil etmediğini ve ön soruşturmaya gerek duyulmadığını açıkladı.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
16953,CHP'li Muğla Büyükşehir Belediye Başkanı'ndan 'müfettiş' açıklaması,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.39566E+17,clickbait_archive
16954,"Çanakkale, Sakarya ve Ankara'daki trafik kazalarında en az 11 kişi hayatını kaybetti.",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.21644e+17,verified_news_archive
16955,SON DAKİKA | Kapadokya'da sıcak hava balonu düştü... İlk belirlemelere göre can kaybı var,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.32884E+17,clickbait_archive
16956,"Evrensel'in manşeti: 'Çocuk, kadın, genç, yaşlı... Hepsi sivildi'",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.42445e+17,verified_news_archive
16957,Evrensel ve Gündem'i hedef gösteren Bülent Arınç’a takipsizlik: ‘Hakaret ve iftira özgürlüğü!,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.3372e+17,verified_news_archive
16958,SON DAKİKA - YSK'nın İstanbul kararı sonrası seçim tarihi belli oldu! #YSKnediyecek…,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.12544E+18,clickbait_archive
16959,Ağrı'da AKP Gençlik Kolları Başkanı kız öğrenci yurdunu bastı!,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.56392e+17,verified_news_archive
16960,"Ağrı Belediye Başkanı Savcı Sayan’ın fotoğrafını çektiği kişi Zekeriya Öz değil, Ağrı Valiliği Çevre, Şehircilik ve İklim Değişikliği İl Müdürü Emin Oral Bülbüloğlu.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
16961,ABD vizesine başvuru randevusu ne zaman verilecek?,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.43231E+17,clickbait_archive
16962,"Kız kardeşler fal baktırdı, sonu kötü bitti...",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.67761E+17,clickbait_archive
16963,"Putin, KGB'de hangi görevde bulundu?",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.79048E+17,clickbait_archive
16964,Küçükçekmece’de yıkılma tehlikesi bulunduğu iddia edilen 4 bina boşaltıldı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.23009e+17,verified_news_archive
16965,"Merkezin hamlesiyle 6.20’e kadar gerileyen dolar 13:14 itibariyle 6.22 civarında işlem görüyor. Piyasada 'kesin bir şeyler oldu': Dolar/TL 6.24'ü aştı, 'Merkez'den iki hamle geldi - Diken",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16966,HDP’den ‘İmamoğlu’na destek’ sorusuna: Kurullar görüşüyor,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16967,NATO’dan son 10 yılın en büyük tatbikatı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.56566e+17,verified_news_archive
16968,Beşiktaş’ta öğretmene saldıran kadınla ilgili yeni gelişme!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.19753E+18,clickbait_archive
16969,Bluetooth teknolojisi radyo sinyalleri aracılığı ile çalışıyor; aşı ya da serum ile enjekte edilebilecek sıvı bir forma sahip değil.,0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
16970,Kahramanmaraş merkezli 10 ili etkileyen depremlerde hayatını kaybedenler için ülke genelindeki camilerde yatsı ezanından yarım saat önce sela okundu.,1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
16971,"M. K. Perker, 'TRT'nin aldığı ödül'ü çizdi",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16972,Konya'da elinde valizle şehrin en kalabalık yerini sorunca...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.10133E+17,clickbait_archive
16973,İngiliz bilim insanı en tehlikeli alkollü içecekleri sıraladı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.20698E+18,clickbait_archive
16974,"['gerçekleştiren', 'hain,', '1989', 'Mardin', 'Kızıltepe', 'doğumlu', 'Kadri', 'Kılınç...', '",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.11219E+17,clickbait_archive
16975,"Wikipedia, Türkiye’de yasaklanalı tam iki yıl oldu",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16976,Bilim Merkezi'ndeki vagonlar alevler arasında kaldı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.10484E+17,clickbait_archive
16977,Filipinler'de 9 yaşındaki çocuklara ceza geliyor!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.31236E+17,clickbait_archive
16978,Türkler akın akın bu ülkelere gitti! İlk sıradaki şaşırttı...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.61137E+17,clickbait_archive
16979,Cem Yılmaz'dan 'Kürk Mantolu Madonna' göndermesi,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.88278E+17,clickbait_archive
16980,Finlandiya’da son kullanma tarihine yakın tüm ürünler vatandaşlara ücretsiz dağıtılmıyor. İddialara eşlik eden fotoğrafta bir markette 2018’de yapılan tek seferlik uygulama gösterilmiş.,0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
16981,"Valilik: Muş’ta askere ateş açan beş PKK’lı öldürüldü DHA, operasyon görüntüsünü yayınladı …",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16982,"Sosyal medyada yapılan paylaşımlarda Macaristan, Portekiz, Norveç, Slovenya gibi ülkelerin 20 Kasım’dan sonrasına Schengen vizesi vermeyeceği iddia edildi.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
16983,Erdoğan: Azınlık hükümeti sıkıntılara çare olmaz,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.15991e+17,verified_news_archive
16984,"Erdoğan NYT’ye yazdı: ABD’ye zaman verdik, yeni müttefikler aramaya başlayacağız …",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16985,"İstanbullular oraya akın etti, trafik durma noktasına geldi",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.29315E+17,clickbait_archive
16986,"Ağzında cerrahi koruyucu maskeyle sudan çıkan martı fotoğrafı, Van’da değil Güneydoğu Britanya'da bulunan Dover Limanı’nda çekilmiş.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
16987,"Tarım ve Orman Bakanlığı, sahipli hayvanların dijital kimliklendirilmesine yönelik merak edilen konulara açıklık getirdi.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
16988,"#SandığaSon2 gün kaldı; Cumhurbaşkanı Erdoğan, 'Seçim, 2023 hedefleri için kırılmadır' dedi.",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.59997e+17,verified_news_archive
16989,AYM Başkanı Arslan'dan Erdoğan'ın önünde eğildiği fotoğrafa ilişkin ilk açıklama,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.05174E+17,clickbait_archive
16990,Verda Özer: Trump’ın yaptırımı başka bakanlara da genişletebileceği söyleniyor …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16991,"Çekmeköy'de yaşanan silahlı kavgada 1 polis öldü, polisin gardiyan olan eşi ve bir astsubay yaralandı",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03651e+18,verified_news_archive
16992,Abdulkadir Selvi: Abdüllatif Şener’in memleketi Sivas’tan CHP adayı gösterilmesi gündemde …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16993,Silopi'de polis yine ateş açtı: Yol kenarında duran Mehmet Bulu yaralandı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.30048e+17,verified_news_archive
16994,Britney Spears’in şarkıları Broadway müzikalinde,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
16995,Arjantin Merkez Bankası’nın Messi adına banknot basacağı iddia edildi.,0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
16996,Ankara'da hayatını kaybeden Korkmaz Tedik'in babası patlama anını anlattı #büyükacı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.53695e+17,verified_news_archive
16997,Metrobüsteki şemsiyeli saldırgan için istenen ceza belli oldu!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.17377E+17,clickbait_archive
16998,Nusaybin'de saat 19.00'dan itibaren geçerli olmak üzere sokağa çıkma yasağı ilan edildi,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.49573e+17,verified_news_archive
16999,yalancı güneş açtı. ölüdeniz tarafında hafif devam ediyor :),0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.47087E+17,clickbait_archive
17000,Halit Ergenç’e trafikte saldırı: Gözaltındaki iki kişi serbest Halit Ergenç'e trafikte saldırı: Gözaltındaki iki kişi serbest - Diken,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17001,#Diyarbakır - 'Bombalı araç' iddiasıyla araçtaki işçilere işkence yapıldı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.41305e+17,verified_news_archive
17002,Tunceli’de ittifak: ‘Komünist başkan’ TKP adayı olarak seçime girecek,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17003,Bu şehirde turistlere ev vermek yasak,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.89017E+17,clickbait_archive
17004,Ankara'nın suyuyla ilgili önemli açıklama,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.68435E+17,clickbait_archive
17005,"Fethiye'de ilginç oylama... Referandumdan ""hayır"" çıktı",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.20567E+17,clickbait_archive
17006,"İl Seçim Kurulu, Burhanettin Kocamaz'ın adaylığıyla ilgili kararını verdi",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.10002E+18,clickbait_archive
17007,Osman Kavala 534 gündür tutuklu,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17008,SON DAKİKA | Garanti Bankası'nın yüzde 9.95’lik hissesi satıldı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.34134E+17,clickbait_archive
17009,Birinin yalan söylediğini anlamanın 10 yolu,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.35228E+17,clickbait_archive
17010,"Aşılar piyasaya sürülmeden önce Pfizer/BioNTech araştırmacılarının bulaşa dair bir araştırma yürütmemesi, aşının hiçbir güvenlik testinden geçirilmediği anlamına gelmiyor.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
17011,CHP'li gençler Kobanê'den döndü: 'Suruç Katliamı MİT tarafından biliniyordu',1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.27798e+17,verified_news_archive
17012,"Cumhurbaşkanı Erdoğan EYT düzenlemesini açıkladı, 2 milyon 250 bin kişiye emeklilik yolu açıldı. Peki EYT’liler ilk emekli maaşlarını ne zaman alacak? Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin merak edilenleri saat 20.00'de TRT Haber'de anlatacak. Cumhurbaşkanı Erdoğan EYT düzenlemesini açıkladı, 2 milyon 250 bin kişiye emeklilik yolu açıldı. Peki EYT’liler ilk emekli maaşlarını ne zaman alacak? Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin merak edilenleri saat 20.00'de TRT Haber'de anlatacak. Cumhurbaşkanı Erdoğan EYT düzenlemesini açıkladı, 2 milyon 250 bin kişiye emeklilik yolu açıldı. Peki EYT’liler ilk emekli maaşlarını ne zaman alacak? Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin merak edilenleri saat 20.00'de TRT Haber'de anlatacak.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
17013,#Hürriyet'te şok ayrılık! Tepedeki isim görevi bıraktı!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.50744E+17,clickbait_archive
17014,Rusya'daki uçağın düşme nedeni açıklandı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.63513E+17,clickbait_archive
17015,Uçak türbülansa girdi; büyük panik yaşandı: 35 yaralı,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17016,ABD'den Türkiye'ye küstah tehdit,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.03016E+18,clickbait_archive
17017,M.K. Perker #23Nisan'ı çizdi...,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17018,PKK'nin alıkoyduğu Astsubayın babası canlı kalkan oldu,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.56002e+17,verified_news_archive
17019,"Evrensel, yarın 'Bölgede barış, ülkede demokrasi' manşeti ve 'Ekmek ve Gül' ile birlikte bayilerde",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03562e+18,verified_news_archive
17020,"Bu yılın nisan ayında Time dergisi kibritten yapılmış dünya haritasının tutuşturulup yakıldığı bir kapak yaptı. Ve ısrarla iklim değişikliğinden, dünya komple yandıktan sonra doğanın kendini yenileyerek ortaya çıkacak yeni ve daha dünyadan bahsetti.",1,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
17021,"Gaziantep Büyükşehir Belediye Başkanı Fatma Şahin’in katıldığı mitingde “Dağları deliyoruz, Ferhat’ın Şirin’i deldiği” dediği iddia edildi.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
17022,"['Washington', 'sokaklarında', 'paslı', 'tankların', 'görülmesinin', 'nedenini', 'açıkladı', '",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.14675E+18,clickbait_archive
17023,"Tarkan’ın Meksika’da çıktığı bir programı gösterdiği iddiasıyla paylaşılan video, sanatçının 1999 yılında Monaco’da katıldığı Dünya Müzik Ödülleri töreninden.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
17024,‘Gümüş kral’ lakaplı Meksikalı güreşçi minderde kalp krizi geçirerek hayatını kaybetti,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17025,"Starbucks müşterileri gözaltına aldırdı, CEO özür diledi",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.85732E+17,clickbait_archive
17026,"Erkan Aydoğanoğlu'nun köşe yazısı: Acı, öfke, hesap…",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54531e+17,verified_news_archive
17027,Dünya babalarının malı ya 🤬🤬🤬Microsoft'un kurucusu Bill Gates'ten akılalmaz proje: Güneşi karartacak...,0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
17028,Şebnem Korur Fincancı 'terör örgütü propagandası yapmak' suçundan 2 yıl 8 ay 15 gün hapis cezası aldı. Tutuklu yargılanan Fincancı için tahliye kararı verildi.,1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
17029,Erdoğan’dan MHP’ye 50. yıl jesti,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.0942E+18,clickbait_archive
17030,Suriyeliler için yapılan eyleme sözlü saldırı ve arbede: Gözaltılar var Suriyeliler için yapılan eyleme sözlü saldırı ve arbede: Gözaltılar var - Diken,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17031,Biz bu direnişi Gerze’de gördük Artvin’i de geçemezler- #EvrenselPazar'a yazdı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.35522e+17,verified_news_archive
17032,En çok konut satışı o ülke vatandaşlarına yapıldı!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.12325E+17,clickbait_archive
17033,Anayasa Mahkemesi (AYM) Başkanı Zühtü Arslan'ın görev süresinin 13 Şubat'ta dolması nedeniyle Yüksek Mahkemede bugün başkanlık seçimi yapılacak.,1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
17034,Meclis'te gizli kamera gerginliği! 'Böyle kepazelik mi olur mu yazıklar olsun',0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.96766E+17,clickbait_archive
17035,Hindistan'a ait ambulans uçak düştü!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.38864E+17,clickbait_archive
17036,Yurt gazetesi Ankara bürosu kapatıldı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.2459e+17,verified_news_archive
17037,Cenazede slogan attığı iddiasıyla tutuklanan HDP Rize MV adayı Köse: Hakim talimat almış gibi,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54712e+17,verified_news_archive
17038,#SONDAKİKA Atatürk'e hakarette önemli gelişme,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.77097E+17,clickbait_archive
17039,O ilçede termometreler 61 dereceyi gösterdi,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.81931E+17,clickbait_archive
17040,#Video - Rize'de AKP'li başkandan seçim tehdidi: Oy vermezseniz havaalanı yok!,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.40118e+17,verified_news_archive
17041,"Osmanlı döneminde yaşanan kadın cinayetleri, kadına şiddet ve tecavüz olaylarına sicil kayıtlarında rastlamak mümkün. Ayrıca iddiayı paylaşan hesap Canan Karatay'a ait değil. Karatay, Twitter kullanmıyor.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
17042,"Hem öğretmene, hem de öğrencilere sürgün: Ezine’de taksimetreli eğitim(!)",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.59711e+17,verified_news_archive
17043,Fatih Polat: 'Karakol basmaya gidiyorlardı' diye haber yaptığınız 'O gençlerden özür dileyin!',1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.26371e+17,verified_news_archive
17044,Cumhurbaşkanı Erdoğan: Bu ülkede lokantaları kapatıp milleti Adana kebaptan mahrum edecek olanın alnını karışlarız.…,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.5038E+17,clickbait_archive
17045,MEB yönetmeliği: Atatürkçülük ve milli bayramlar okullara döndü …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17046,O ülke Elflerin varlığına inanıyor,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.07501E+18,clickbait_archive
17047,İlk anket geldi: Konsensus’a göre İmamoğlu 2 puan önde,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17048,Yaşadığı kabusu ailesine anlattı! Okul arkadaşları tarafından...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.20374E+18,clickbait_archive
17049,"İşsiz kalacaksınız bu gidişle, kendi ekmeğinize kan doğradınız :)",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.11741E+18,clickbait_archive
17050,Bu ünlüyü tanıdınız mı? Estetik yaptırmasa böyle görünecekti!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.06628E+18,clickbait_archive
17051,İtalyan belediye başkanı alerjisi olan çocuk için evinin etrafında bakla yetiştirilmesini yasakladı,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17052,Merkez Bankası’ndan döviz hamlesi: Bankaların borç limiti iki katına çıkarıldı,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17053,Hakkari'de hurdalıkta patlama: 2'si çocuk 4 yaralı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.36141e+17,verified_news_archive
17054,Belçika'da Başbakan Michel'in istifaya etmesi talebiyle eylem yapan 'Sarı Yelekliler'den 50 kişi gözaltına alındı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.07394e+18,verified_news_archive
17055,Gürcistan’daki deprem Doğu Karadeniz’i ‘üçüncü derece riskli bölge’ ilan ettirdi …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
17056,Trump'ı şoke eden gelişme! Bu gelişme Trump’a vurulan son darbe mi?,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.34078E+17,clickbait_archive
17057,"['karıştıran', 'fotoğraf...', 'Adil', 'Öksüz', 'mü?', 'Benzerlik', 'mi?', 'Photoshop', 'mu?', '",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.36849E+17,clickbait_archive
17058,FLAŞ | Başsavcılık'tan tanınmış ABD'li isimler hakkında inceleme,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.53179E+17,clickbait_archive
17059,Zonguldak’taki Bülent Ecevit Üniversitesi'nde Doçente verilen maaş cezası iptal edildi,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.4233e+17,verified_news_archive
17060,"Fotoğraf, eski fotoğraflama tekniklerini ve kıyafet stillerini uyarlayarak eserler ortaya çıkaran Retrografi tarafından yakın zamanda çekilmiş.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
17061,İzmir barış için mücadale edecek,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.22996e+17,verified_news_archive
17062,"Ülke ekomomisinin can damarını ateşe verdiler, 4 aydır söndüremiyorlar!",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.01096E+17,clickbait_archive
17063,Reyhanlı’dan Suruç’a yürek acısı kardeşliği,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.40166e+17,verified_news_archive
